evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url,queue_rank,queue_reason
EUROPEPMC:PMC12942818,publisher supplementary data,PMC12942818,,,Early-Life β-Lactam Exposure and the Developing Microbiome: Clinical Relevance and Controversies,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,,209,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:PMC13093847,publisher supplementary data,PMC13093847,,,"Obesity and Natural Products: Mechanisms, Therapeutic Potential, and Future Directions",2026,literature,medium,1,needs_manual_classification,,,,true,,210,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:38341803,PubMed,38341803,10.1093/nutrit/nuae002,38341803,The effect of oral synbiotics on the gut microbiota and inflammatory biomarkers in healthy adults: a systematic review and meta-analysis.,2025,literature,medium,1,meta_analysis_or_systematic_review,synbiotic,,microbiome,true,https://europepmc.org/article/MED/38341803,211,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome
EUROPEPMC:39958467,PubMed,39958467,10.1016/j.jacbts.2024.11.008,39958467,Synbiotics and Gut-Heart Axis in Cardiometabolic Disease.,2025,literature,medium,1,needs_manual_classification,synbiotic,,glucose,true,https://europepmc.org/article/MED/39958467,212,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:40362809,PubMed,40362809,10.3390/nu17091499,40362809,Small Intestinal Bacterial Overgrowth and Pediatric Obesity-A Systematic Review.,2025,literature,medium,1,meta_analysis_or_systematic_review,,,,true,https://europepmc.org/article/MED/40362809,213,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review
EUROPEPMC:40362845,PubMed,40362845,10.3390/nu17091535,40362845,The Influences of Oral Probiotics on the Immunometabolic Response During Pregnancy and Lactation: A Systematic Review.,2025,literature,medium,1,meta_analysis_or_systematic_review,probiotic,,glucose,true,https://europepmc.org/article/MED/40362845,214,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
EUROPEPMC:40572244,PubMed,40572244,10.3390/microorganisms13061356,40572244,Modulating the Gut-Muscle Axis: Increasing SCFA-Producing Gut Microbiota Commensals and Decreasing Endotoxin Production to Mitigate Cancer Cachexia.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40572244,215,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40573072,PubMed,40573072,10.3390/nu17121961,40573072,Kidney-Gut Axis in Chronic Kidney Disease: Therapeutic Perspectives from Microbiota Modulation and Nutrition.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40573072,216,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40606926,PubMed,40606926,10.4254/wjh.v17.i6.106849,40606926,"Gut microbiota in non-alcoholic fatty liver disease: Pathophysiology, diagnosis, and therapeutics.",2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40606926,217,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40649724,PubMed,40649724,10.3390/ijms26135944,40649724,Gut Microbiota and Liver Health: Meta-Analysis of <i>Bifidobacterium</i>-Containing Probiotics in NAFLD Management.,2025,literature,medium,1,meta_analysis_or_systematic_review,probiotic,Bifidobacterium,microbiome,true,https://europepmc.org/article/MED/40649724,218,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; taxa=Bifidobacterium; outcomes=microbiome
EUROPEPMC:40650397,PubMed,40650397,10.1111/obr.13978,40650397,The Genetic Blueprint of Obesity: From Pathogenesis to Novel Therapies.,2025,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/40650397,219,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:40732011,PubMed,40732011,10.3390/microorganisms13071504,40732011,Microbiota-A Rescuing Modulator in Children Struggling with Functional Constipation.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40732011,220,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40832705,PubMed,40832705,10.1002/oby.24340,40832705,"Evolution of multidisciplinary obesity treatments: past, present, and future role of nutrition.",2025,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/40832705,221,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:40861487,PubMed,40861487,10.3389/fcimb.2025.1603442,40861487,Microbiota and enteric nervous system crosstalk in diabetic gastroenteropathy: bridging mechanistic insights to microbiome-based therapies.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40861487,222,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40895298,PubMed,40895298,10.3389/fcimb.2025.1627206,40895298,Meta-analysis of probiotic metabolites in the prevention of gestational weight gain and postpartum weight retention.,2025,literature,medium,1,meta_analysis_or_systematic_review,probiotic,,weight,true,https://europepmc.org/article/MED/40895298,223,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=weight
EUROPEPMC:40943409,PubMed,40943409,10.3390/ijms26178488,40943409,"Gut Microbiota-Derived Metabolites in Atherosclerosis: Pathways, Biomarkers, and Targets.",2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40943409,224,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41002774,PubMed,41002774,10.3390/clinpract15090159,41002774,Effects of Dietary and Probiotic Interventions in Patients with Metabolic Syndrome and Obstructive Sleep Apnea.,2025,literature,medium,1,needs_manual_classification,probiotic,,glucose,true,https://europepmc.org/article/MED/41002774,225,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41063745,PubMed,41063745,10.1002/fsn3.71061,41063745,Synergistic Effects of Bioactive Compounds on Human Adiposity Mechanisms of Fat Loss and Fat Accumulation.,2025,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41063745,226,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:41103651,PubMed,41103651,10.3389/fendo.2025.1669716,41103651,"Insulin resistance, metabolic syndrome and polycystic ovaries: an intriguing conundrum.",2025,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41103651,227,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41228392,PubMed,41228392,10.3390/nu17213320,41228392,Nutrition and Gut Microbiome in the Prevention of Food Allergy.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41228392,228,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41323139,PubMed,41323139,10.29219/fnr.v69.11956,41323139,Diet and nutrition key factors for oral microbiota composition: a systematic review.,2025,literature,medium,1,meta_analysis_or_systematic_review,,,microbiome,true,https://europepmc.org/article/MED/41323139,229,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome
EUROPEPMC:41346361,PubMed,41346361,10.3389/fcimb.2025.1680840,41346361,Effect of probiotic-derived metabolites on hormonal and metabolic profiles in women with polycystic ovary syndrome: a systematic review and meta-analysis.,2025,literature,medium,1,meta_analysis_or_systematic_review,probiotic,,glucose,true,https://europepmc.org/article/MED/41346361,230,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
EUROPEPMC:41373754,PubMed,41373754,10.3390/ijms262311602,41373754,<i>Akkermansia muciniphila</i> in Metabolic Disease: Far from Perfect.,2025,literature,medium,1,needs_manual_classification,,Akkermansia,glucose,true,https://europepmc.org/article/MED/41373754,231,priority=medium; relevance=1; study_tag=needs_manual_classification; taxa=Akkermansia; outcomes=glucose
EUROPEPMC:41377049,PubMed,41377049,10.3389/fmicb.2025.1659783,41377049,"Gut microbiota dysbiosis in polycystic ovary syndrome: focus on diet, probiotics, and traditional Chinese medicine.",2025,literature,medium,1,needs_manual_classification,probiotic,,microbiome,true,https://europepmc.org/article/MED/41377049,232,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41624190,PubMed,41624190,10.3389/fnut.2025.1691952,41624190,Diet type and the oral microbiome.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41624190,233,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
PMID:40388727,PubMed,40388727,10.1097/MD.0000000000042311,40388727,Causal relationship between metabolic dysfunction-associated fatty liver disease and endotoxin biomarkers: A Mendelian randomization study.,2025,literature,medium,1,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/40388727/,234,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
PMID:40783766,PubMed,40783766,10.1186/s13195-025-01820-9,40783766,"Distinct gut microbiota profiles and network properties in older Korean individuals with subjective cognitive decline, mild cognitive impairment, and Alzheimer's disease.",2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/40783766/,235,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:39649015,PubMed,39649015,10.3390/gidisord6040056,39649015,Impact of Probiotics and Prebiotics on Gut Microbiome and Hormonal Regulation.,2024,literature,medium,1,needs_manual_classification,probiotic;prebiotic,,microbiome,true,https://europepmc.org/article/MED/39649015,236,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
PMID:38769692,PubMed,38769692,10.1113/JP285322,38769692,"Impact of nocturnal hypoxia on glycaemic control, appetite, gut microbiota and inflammation in adults with type 2 diabetes mellitus: A single-blind cross-over trial.",2024,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/38769692/,237,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
PMID:37016727,PubMed,37016727,10.1002/oby.23717,37016727,The gut microbiome and regional fat distribution: Findings from the Baltimore Longitudinal Study of Aging.,2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37016727/,238,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
PMID:37630855,PubMed,37630855,10.3390/nu15163665,37630855,Toward Precision Weight-Loss Dietary Interventions: Findings from the POUNDS Lost Trial.,2023,literature,medium,1,needs_manual_classification,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37630855/,239,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=weight
PMID:37807018,PubMed,37807018,10.1007/s42770-023-01140-w,37807018,Consumption of yacon flour and energy-restricted diet increased the relative abundance of intestinal bacteria in obese adults.,2023,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/37807018/,240,priority=medium; relevance=1; study_tag=needs_manual_classification
PMID:34535959,PubMed,34535959,10.1002/jcsm.12781,34535959,Gut barrier and microbiota changes with glycine and branched-chain amino acid supplementation in chronic haemodialysis patients.,2021,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/34535959/,241,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
PMID:32472285,PubMed,32472285,10.1007/s13679-020-00379-w,32472285,"Probiotics, Prebiotics, Synbiotics, Postbiotics, and Obesity: Current Evidence, Controversies, and Perspectives.",2020,literature,medium,1,needs_manual_classification,probiotic;prebiotic;synbiotic;postbiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/32472285/,242,priority=medium; relevance=1; study_tag=needs_manual_classification
PMID:31752378,PubMed,31752378,10.3390/nu11112837,31752378,Role of Probiotics in Non-alcoholic Fatty Liver Disease: Does Gut Microbiota Matter?,2019,literature,medium,1,needs_manual_classification,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/31752378/,243,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
PMID:29954454,PubMed,29954454,10.1186/s40168-018-0494-4,29954454,Probiotic Bifidobacterium strains and galactooligosaccharides improve intestinal barrier function in obese adults but show no synergism when used together as synbiotics.,2018,literature,medium,1,needs_manual_classification,probiotic;synbiotic,Bifidobacterium,,true,https://pubmed.ncbi.nlm.nih.gov/29954454/,244,priority=medium; relevance=1; study_tag=needs_manual_classification; taxa=Bifidobacterium
PMID:30400274,PubMed,30400274,10.3390/nu10111645,30400274,Potential Prebiotic Properties of Nuts and Edible Seeds and Their Relationship to Obesity.,2018,literature,medium,1,needs_manual_classification,prebiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/30400274/,245,priority=medium; relevance=1; study_tag=needs_manual_classification
PMID:26843076,PubMed,26843076,10.1007/s00125-016-3880-0,26843076,Microbial transmission from mothers with obesity or diabetes to infants: an innovative opportunity to interrupt a vicious cycle.,2016,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/26843076/,246,priority=medium; relevance=1; study_tag=needs_manual_classification
PMID:24969566,PubMed,24969566,10.1016/j.clnu.2014.06.001,24969566,Inulin-type fructans modulate intestinal Bifidobacterium species populations and decrease fecal short-chain fatty acids in obese women.,2015,literature,medium,1,needs_manual_classification,,Bifidobacterium,,true,https://pubmed.ncbi.nlm.nih.gov/24969566/,247,priority=medium; relevance=1; study_tag=needs_manual_classification; taxa=Bifidobacterium
PMID:25809828,PubMed,25809828,10.1038/ijo.2015.40,25809828,Urinary (1)H-NMR-based metabolic profiling of children with NAFLD undergoing VSL#3 treatment.,2015,literature,medium,1,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/25809828/,248,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
PMID:25830947,PubMed,25830947,10.3109/09637486.2015.1025717,25830947,Impact of probiotics during weaning on the metabolic and inflammatory profile: follow-up at school age.,2015,literature,medium,1,needs_manual_classification,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/25830947/,249,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
PMID:26084343,PubMed,26084343,10.2337/dc14-2690,26084343,Intake of Lactobacillus reuteri improves incretin and insulin secretion in glucose-tolerant humans: a proof of concept.,2015,literature,medium,1,needs_manual_classification,,Lactobacillus,glucose,true,https://pubmed.ncbi.nlm.nih.gov/26084343/,250,priority=medium; relevance=1; study_tag=needs_manual_classification; taxa=Lactobacillus; outcomes=glucose
PMID:26413489,PubMed,26413489,10.5662/wjm.v5.i3.157,26413489,Early probiotics to prevent childhood metabolic syndrome: A systematic review.,2015,literature,medium,1,meta_analysis_or_systematic_review,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/26413489/,251,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
PMID:24532292,PubMed,24532292,10.1002/dmrr.2518,24532292,"Influence of diet on gut microbiota, inflammation and type 2 diabetes mellitus. First experience with macrobiotic Ma-Pi 2 diet.",2014,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/24532292/,252,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
PMID:21505361,PubMed,21505361,10.1097/MPG.0b013e31821f9b85,21505361,Effects of Lactobacillus rhamnosus strain GG in pediatric obesity-related liver disease.,2011,literature,medium,1,needs_manual_classification,,Lactobacillus,,true,https://pubmed.ncbi.nlm.nih.gov/21505361/,253,priority=medium; relevance=1; study_tag=needs_manual_classification; taxa=Lactobacillus
