evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
EUROPEPMC:41098558,literature,PubMed,41098558,https://europepmc.org/article/MED/41098558,10.1002/osp4.70093,41098558,Postpartum Body Composition in Women With Overweight: Associations With Diet During Pregnancy.,2025,Obes Sci Pract,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41999447,literature,PubMed,41999447,https://europepmc.org/article/MED/41999447,10.1007/s12325-026-03577-5,41999447,Reconsidering Obesity in India Through a Gut-Metabolic Lens: Mechanistic Insights and the Emerging Role of Synbiotics in Individuals with the Thin-Fat Phenotype.,2026,Adv Ther,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41721244,literature,PubMed,41721244,https://europepmc.org/article/MED/41721244,10.1186/s12866-026-04840-z,41721244,Modulation of gut-heart axis by synbiotic (Lactiplantibacillus plantarum M10 and Isomaltose) in high cholesterol diet induced atherosclerotic murine model.,2026,BMC Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41295329,literature,PubMed,41295329,https://europepmc.org/article/MED/41295329,10.3390/metabo15110744,41295329,Personalized Delivery of Probiotics and Prebiotics via 3D Food Printing.,2025,Metabolites,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41815495,literature,PubMed,41815495,https://europepmc.org/article/MED/41815495,10.3389/fvets.2026.1759381,41815495,The importance of prebiotics in managing colic in horses: focus on <i>Akkermansia muciniphila</i> and its anti-inflammatory potential.,2026,Front Vet Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:42141362,literature,PubMed,42141362,https://europepmc.org/article/MED/42141362,10.1002/oby.70224,42141362,Effect of Sevelamer and B. longum on Insulin Sensitivity in Participants With Obesity: A Randomized Clinical Trial.,2026,Obesity (Silver Spring),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41308055,literature,PubMed,41308055,https://europepmc.org/article/MED/41308055,10.1177/07067437251394369,41308055,Oral Methods of Microbiota Manipulation for Depression Symptoms: A Systematic Review: Méthodes orales de manipulation du microbiote pour traiter les symptômes de dépression : Une revue systématique.,2025,Can J Psychiatry,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41120928,literature,PubMed,41120928,https://europepmc.org/article/MED/41120928,10.1186/s12866-025-04408-3,41120928,A novel synbiotic formulation prevents calcium oxalate stones by restoring gut microbiota homeostasis.,2025,BMC Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41321404,literature,PubMed,41321404,https://europepmc.org/article/MED/41321404,10.1016/j.metop.2025.100419,41321404,"Probiotics, <i>prebiotics</i>, synbiotics, and FMT for glycemic control: A systematic review of clinical efficacy and mechanistic readouts in type 2 diabetes and related dysglycemia.",2025,Metabol Open,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41880417,literature,PubMed,41880417,https://europepmc.org/article/MED/41880417,10.1590/s0004-2803.24612025-087,41880417,EXPLORING THE IMPACT OF GUT MICROBIOTA MODULATION ON COLORECTAL CANCER THERAPY: A BIBLIOMETRIC ANALYSIS OF PROBIOTIC AND PREBIOTIC INTERVENTIONS.,2026,Arq Gastroenterol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:40952551,literature,PubMed,40952551,https://europepmc.org/article/MED/40952551,10.1007/s13668-025-00698-1,40952551,Gut Health for Two: the Critical Role of Probiotics and Prebiotics in Pregnancy and Lactation.,2025,Curr Nutr Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41049923,literature,PubMed,41049923,https://europepmc.org/article/MED/41049923,10.7759/cureus.91470,41049923,Impact of COVID-19 on the Gut Microbiome: A Review.,2025,Cureus,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41516240,literature,PubMed,41516240,https://europepmc.org/article/MED/41516240,10.3390/ijms27010365,41516240,From Gut Dysbiosis to Skin Inflammation in Atopic Dermatitis: Probiotics and the Gut-Skin Axis-Clinical Outcomes and Microbiome Implications.,2025,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:39944116,literature,PubMed,39944116,https://europepmc.org/article/MED/39944116,10.1017/gmb.2024.12,39944116,"The effect of probiotics, prebiotics and synbiotics on gut microbial community profile in overweight and obese Latin American and Caribbean populations: a systematic review of human trials.",2025,Gut Microbiome (Camb),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41841409,literature,PubMed,41841409,https://europepmc.org/article/MED/41841409,10.1002/smll.202514910,41841409,Bioengineered Probiotic-Prebiotic Hierarchical Microspheres With pH-Responsive Architecture Reprogram Immunometabolism in Obesity-Related Disorders.,2026,Small,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:40764272,literature,PubMed,40764272,https://europepmc.org/article/MED/40764272,10.1080/19490976.2025.2541028,40764272,In vivo systematic analysis of microbiota-prebiotic crosstalk reveals a synbiotic that effectively ameliorates DSS-induced colitis in mice.,2025,Gut Microbes,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:10.64898/2026.04.07.716956,literature,publisher supplementary data,10.64898/2026.04.07.716956,,10.64898/2026.04.07.716956,,Engineered Lactate Catabolizing Probiotics Reveal Timescale Dependent Microbiome-Host Metabolic Coupling,2026,,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41557725,literature,PubMed,41557725,https://europepmc.org/article/MED/41557725,10.1371/journal.pbio.3003617,41557725,Targeting immunometabolism in cancer through pharmacological and lifestyle interventions.,2026,PLoS Biol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41170428,literature,PubMed,41170428,https://europepmc.org/article/MED/41170428,10.3389/fmicb.2025.1697319,41170428,"Editorial: Probiotics for global health: advances, applications and challenges.",2025,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41584438,literature,PubMed,41584438,https://europepmc.org/article/MED/41584438,10.1016/j.jff.2025.107114,41584438,"A synbiotic medical food improves gut barrier function, reduces immune responses, and inhibits osteoclast activity in models of postmenopausal bone loss aligned with clinical outcomes.",2025,J Funct Foods,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41850442,literature,PubMed,41850442,https://europepmc.org/article/MED/41850442,10.1016/j.jsbmb.2026.106998,41850442,Targeting 7-ketocholesterol-driven metabolic dysfunction in obesity: Therapeutic potential of Bifidobacterium and dietary antioxidants.,2026,J Steroid Biochem Mol Biol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search,2026-05-26
EUROPEPMC:41948317,literature,PubMed,41948317,https://europepmc.org/article/MED/41948317,10.3389/fimmu.2026.1773346,41948317,Associations between periodontal disease-induced immune cell activation and energy metabolism.,2026,Front Immunol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42232906,literature,PubMed,42232906,https://europepmc.org/article/MED/42232906,10.3389/fmicb.2026.1817839,42232906,"From ""spleen governing muscle"" to gut microbiota: mechanisms of sarcopenic obesity in perimenopausal women.",2026,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42197331,literature,PubMed,42197331,https://europepmc.org/article/MED/42197331,10.3390/microorganisms14050944,42197331,Shotgun Metagenomic Analysis of Gut Microbiota and Antibiotic Resistance Genes in a High-Fat Diet Mouse Model Treated with Heat-Killed <i>Lactiplantibacillus plantarum</i> beLP1.,2026,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42196968,literature,PubMed,42196968,https://europepmc.org/article/MED/42196968,10.3390/nu18101508,42196968,Effects of Animal-Based Foods on Metabolic Outcomes in Adults with MASLD and Comorbidities: A Systematic Review of Randomized Controlled Trials (2020-2026).,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41834856,literature,PubMed,41834856,https://europepmc.org/article/MED/41834856,10.3389/fmicb.2026.1608563,41834856,The role of Western diet and gut microbiota in the pathogenesis of cardiovascular diseases.,2026,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42041741,literature,PubMed,42041741,https://europepmc.org/article/MED/42041741,10.3390/curroncol33040222,42041741,Protective Effects of Plant-Based Diets Against Colorectal Carcinogenesis via Modulation of Key Cellular and Molecular Mechanisms: A Comprehensive Review of Evidence.,2026,Curr Oncol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41002774,literature,PubMed,41002774,https://europepmc.org/article/MED/41002774,10.3390/clinpract15090159,41002774,Effects of Dietary and Probiotic Interventions in Patients with Metabolic Syndrome and Obstructive Sleep Apnea.,2025,Clin Pract,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41884209,literature,PubMed,41884209,https://europepmc.org/article/MED/41884209,10.3389/fendo.2026.1786776,41884209,Urolithin A: a multi-target therapeutic candidate derived from the gut microbiota for obesity and metabolic dysfunction.,2026,Front Endocrinol (Lausanne),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42088314,literature,PubMed,42088314,https://europepmc.org/article/MED/42088314,10.3389/fnut.2026.1815558,42088314,Probiotic-fortified functional foods: integrating nutrient delivery and gut health benefits.,2026,Front Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42041588,literature,PubMed,42041588,https://europepmc.org/article/MED/42041588,10.3390/cells15080723,42041588,Thyroid Dysfunction as a Component of an Immuno-Metabolic Depression-A Possible Role of Gut Microbiota and a Rationale for Future Studies.,2026,Cells,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41750295,literature,PubMed,41750295,https://europepmc.org/article/MED/41750295,10.3390/biom16020226,41750295,Endotoxins and Metabolic Endotoxemia in Obesity and Associated Noncommunicable Diseases: A Focus on Sex Differences.,2026,Biomolecules,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:PMC12987042,literature,publisher supplementary data,PMC12987042,,,,"Gut-Centric Multi-System Regulation by Bacillus subtilis and Bacillus natto: A Review of Their Probiotic Functions in Nutrition, Immunity, and Metabolism",2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41683848,literature,PubMed,41683848,https://europepmc.org/article/MED/41683848,10.3390/ijms27031426,41683848,From Multidimensional Management to Mechanistic Insight: A Review of Interventions for Hyperuricemia.,2026,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42100504,literature,PubMed,42100504,https://europepmc.org/article/MED/42100504,10.1016/j.jot.2026.101119,42100504,Deciphering inter-organ communication: The multi-organ-bone axis in osteoporosis and emerging therapeutic strategies.,2026,J Orthop Translat,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41625558,literature,PubMed,41625558,https://europepmc.org/article/MED/41625558,10.1016/j.metop.2026.100444,41625558,Obesity-induced cognitive impairment: Underlying mechanisms and therapeutic prospects.,2026,Metabol Open,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41513674,literature,PubMed,41513674,https://europepmc.org/article/MED/41513674,10.1038/s41538-025-00698-z,41513674,Composite dietary fiber alleviates obesity-induced skeletal muscle atrophy by regulating gut microbiota-derived short-chain fatty acids in mice.,2026,NPJ Sci Food,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41200143,literature,PubMed,41200143,https://europepmc.org/article/MED/41200143,10.3389/fnut.2025.1583574,41200143,Effects of probiotics on patients with Prader-Willi syndrome: a systematic review and meta-analysis of randomized controlled trials.,2025,Front Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41470890,literature,PubMed,41470890,https://europepmc.org/article/MED/41470890,10.3390/nu17243945,41470890,"Nutrient-Induced Remodeling of the Adipose-Cardiac Axis: Metabolic Flexibility, Adipokine Signaling, and Therapeutic Implications for Cardiometabolic Disease.",2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41960437,literature,PubMed,41960437,https://europepmc.org/article/MED/41960437,10.3389/fmicb.2026.1766234,41960437,Unveiling the gut: microbiota and derived metabolites' role in the rising tide of precocious puberty.,2026,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:40416368,literature,PubMed,40416368,https://europepmc.org/article/MED/40416368,10.3389/fnut.2025.1542145,40416368,"Effect of <i>Bacillus coagulans</i> BC99 supplementation on body weight and gut microbiota in overweight and obese individual: a randomized, double-blind, placebo-controlled study.",2025,Front Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42023455,literature,PubMed,42023455,https://europepmc.org/article/MED/42023455,10.62641/aep.v54i2.2123,42023455,The Gut Microbiome in Sleep Disorders: A Review of Recent Evidence.,2026,Actas Esp Psiquiatr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:40362839,literature,PubMed,40362839,https://europepmc.org/article/MED/40362839,10.3390/nu17091529,40362839,"The Impact of Probiotics, Prebiotics, and Functional Foods on Human Health.",2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41788191,literature,PubMed,41788191,https://europepmc.org/article/MED/41788191,10.1155/ijog/2921181,41788191,Causal Effects of Yogurt Intake on Gut Microbiota: A European Mendelian Randomization Study.,2026,Int J Genomics,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
PMID:41524907,literature,PubMed,41524907,https://pubmed.ncbi.nlm.nih.gov/41524907/,10.1007/s00394-025-03873-w,41524907,A multifaceted lifestyle program for weight loss in overweight adults: evidence from a randomised clinical trial.,2026,European journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:41183976,literature,PubMed,41183976,https://pubmed.ncbi.nlm.nih.gov/41183976/,10.3177/jnsv.71.486,41183976,"The Effect of Heat-Killed Lacticaseibacillus paracasei K71 on Abdominal Fat Reduction: A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Comparative Trial.",2025,Journal of nutritional science and vitaminology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:40637175,literature,PubMed,40637175,https://pubmed.ncbi.nlm.nih.gov/40637175/,10.1002/14651858.CD015875,40637175,Gut microbiome-based interventions for the management of obesity in children and adolescents aged up to 19 years.,2025,The Cochrane database of systematic reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:40066582,literature,PubMed,40066582,https://pubmed.ncbi.nlm.nih.gov/40066582/,10.20960/nh.05563,40066582,"Effects of probiotic supplementation on blood lipids ın hypercholesterolemic obese patients: a randomized, double-blind, placebo-controlled pilot trial.",2025,Nutricion hospitalaria,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:39842252,literature,PubMed,39842252,https://pubmed.ncbi.nlm.nih.gov/39842252/,10.1016/j.clnu.2024.12.031,39842252,"Effect of caloric restriction with probiotic supplementation on body composition, quality of life, and psychobiological factors of obese men: A randomized, double-blinded placebo-controlled clinical trial.",2025,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:39636391,literature,PubMed,39636391,https://pubmed.ncbi.nlm.nih.gov/39636391/,10.1007/s00404-024-07833-3,39636391,"Six-month randomized, placebo controlled trial of synbiotic supplementation in women with polycystic ovary syndrome undergoing lifestyle modifications.",2025,Archives of gynecology and obstetrics,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:39594072,literature,PubMed,39594072,https://pubmed.ncbi.nlm.nih.gov/39594072/,10.3390/foods13223655,39594072,Modulation of Serum Metabolic Profiles by Bifidobacterium breve BBr60 in Obesity: A Randomized Controlled Trial.,2024,"Foods (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:39117856,literature,PubMed,39117856,https://pubmed.ncbi.nlm.nih.gov/39117856/,10.1007/s11695-024-07437-5,39117856,"Effects of Probiotic Supplementation Added to a Weight Loss Program on Anthropometric Measures, Body Composition, Eating Behavior, and Related Hormone Levels in Patients with Food Addiction and Weight Regain After Bariatric Surgery: A Randomized Clinical Trial.",2024,Obesity surgery,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:39051504,literature,PubMed,39051504,https://pubmed.ncbi.nlm.nih.gov/39051504/,10.1039/d4fo00535j,39051504,"Bifidobacterium lactis IDCC 4301 (B. lactis Fit™) supplementation effects on body fat, serum triglyceride, and adipokine ratio in obese women: a randomized clinical trial.",2024,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:38999741,literature,PubMed,38999741,https://pubmed.ncbi.nlm.nih.gov/38999741/,10.3390/nu16131993,38999741,"The Effect of the Lacticaseibacillus paracasei BEPC22 and Lactiplantibacillus plantarum BELP53 Combination (BN-202M) on Body Fat Percentage Loss in Overweight Individuals: A Randomized, Double-Blind, Placebo-Controlled Study.",2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:37424169,literature,PubMed,37424169,https://pubmed.ncbi.nlm.nih.gov/37424169/,10.1002/oby.23801,37424169,Effect of synbiotics on weight loss and metabolic health in adults with overweight and obesity: A randomized controlled trial.,2023,"Obesity (Silver Spring, Md.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:36944956,literature,PubMed,36944956,https://pubmed.ncbi.nlm.nih.gov/36944956/,10.1186/s12986-023-00739-y,36944956,Effect of different doses of Lacticaseibacillus paracasei K56 on body fat and metabolic parameters in adult individuals with obesity: a pilot study.,2023,Nutrition & metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:34444671,literature,PubMed,34444671,https://pubmed.ncbi.nlm.nih.gov/34444671/,10.3390/nu13082512,34444671,"Effects of 60-Day Saccharomyces boulardii and Superoxide Dismutase Supplementation on Body Composition, Hunger Sensation, Pro/Antioxidant Ratio, Inflammation and Hormonal Lipo-Metabolic Biomarkers in Obese Adults: A Double-Blind, Placebo-Controlled Trial.",2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:32615727,literature,PubMed,32615727,https://pubmed.ncbi.nlm.nih.gov/32615727/,10.3803/EnM.2020.35.2.425,32615727,"Effect of Lactobacillus sakei, a Probiotic Derived from Kimchi, on Body Fat in Koreans with Obesity: A Randomized Controlled Study.",2020,"Endocrinology and metabolism (Seoul, Korea)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:31965834,literature,PubMed,31965834,https://pubmed.ncbi.nlm.nih.gov/31965834/,10.3920/BM2019.0052,31965834,"Effect of multi-strain probiotic (UB0316) in weight management in overweight/obese adults: a 12-week double blind, randomised, placebo-controlled study.",2019,Beneficial microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:31952249,literature,PubMed,31952249,https://pubmed.ncbi.nlm.nih.gov/31952249/,10.3390/nu12010222,31952249,"Effects of Synbiotic Supplement on Human Gut Microbiota, Body Composition and Weight Loss in Obesity.",2020,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:31250099,literature,PubMed,31250099,https://pubmed.ncbi.nlm.nih.gov/31250099/,10.1007/s00394-019-02034-0,31250099,Gut microbiota is associated with adiposity markers and probiotics may impact specific genera.,2020,European journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:30094122,literature,PubMed,30094122,https://pubmed.ncbi.nlm.nih.gov/30094122/,10.12938/bmfh.18-001,30094122,"Effects of Bifidobacterium breve B-3 on body fat reductions in pre-obese adults: a randomized, double-blind, placebo-controlled trial.",2018,"Bioscience of microbiota, food and health",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:29688793,literature,PubMed,29688793,https://pubmed.ncbi.nlm.nih.gov/29688793/,10.1089/jmf.2017.3937,29688793,"Lactobacillus gasseri BNR17 Supplementation Reduces the Visceral Fat Accumulation and Waist Circumference in Obese Adults: A Randomized, Double-Blind, Placebo-Controlled Trial.",2018,Journal of medicinal food,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:27810310,literature,PubMed,27810310,https://pubmed.ncbi.nlm.nih.gov/27810310/,10.1016/j.ebiom.2016.10.036,27810310,"Probiotic With or Without Fiber Controls Body Fat Mass, Associated With Serum Zonulin, in Overweight and Obese Adults-Randomized Controlled Trial.",2016,EBioMedicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:26956126,literature,PubMed,26956126,https://pubmed.ncbi.nlm.nih.gov/26956126/,10.1038/ejcn.2016.17,26956126,"Antiobesity effect of Pediococcus pentosaceus LP28 on overweight subjects: a randomized, double-blind, placebo-controlled clinical trial.",2016,European journal of clinical nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:26084343,literature,PubMed,26084343,https://pubmed.ncbi.nlm.nih.gov/26084343/,10.2337/dc14-2690,26084343,Intake of Lactobacillus reuteri improves incretin and insulin secretion in glucose-tolerant humans: a proof of concept.,2015,Diabetes care,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:24411490,literature,PubMed,24411490,https://pubmed.ncbi.nlm.nih.gov/24411490/,10.1016/j.clnu.2013.12.006,24411490,"The effects of co-administration of probiotics with herbal medicine on obesity, metabolic endotoxemia and dysbiosis: a randomized double-blind controlled clinical trial.",2014,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:23442391,literature,PubMed,23442391,https://pubmed.ncbi.nlm.nih.gov/23442391/,10.1186/1471-2393-13-50,23442391,SPRING: an RCT study of probiotics in the prevention of gestational diabetes mellitus in overweight and obese women.,2013,BMC pregnancy and childbirth,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:20216555,literature,PubMed,20216555,https://pubmed.ncbi.nlm.nih.gov/20216555/,10.1038/ejcn.2010.19,20216555,Regulation of abdominal adiposity by probiotics (Lactobacillus gasseri SBT2055) in adults with obese tendencies in a randomized controlled trial.,2010,European journal of clinical nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:39520336,literature,PubMed,39520336,https://pubmed.ncbi.nlm.nih.gov/39520336/,10.1002/mnfr.202400451,39520336,Intermittent Fasting Improves Insulin Resistance by Modulating the Gut Microbiota and Bile Acid Metabolism in Diet-Induced Obesity.,2024,Molecular nutrition & food research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:36435795,literature,PubMed,36435795,https://pubmed.ncbi.nlm.nih.gov/36435795/,10.1186/s13063-022-06922-5,36435795,"The effect of ""moderately restricted carbohydrate"" diet on gut microbiota composition and metabolic parameters in women with metabolic syndrome: a study protocol for a randomized controlled trial.",2022,Trials,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:35103461,literature,PubMed,35103461,https://pubmed.ncbi.nlm.nih.gov/35103461/,10.23736/S2724-6507.22.03752-6,35103461,Akkermansia muciniphila as a novel powerful bacterial player in the treatment of metabolic disorders.,2022,Minerva endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:33763720,literature,PubMed,33763720,https://pubmed.ncbi.nlm.nih.gov/33763720/,10.1007/s00394-021-02538-8,33763720,"Mediterranean diet consumption affects the endocannabinoid system in overweight and obese subjects: possible links with gut microbiome, insulin resistance and inflammation.",2021,European journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:33477821,literature,PubMed,33477821,https://pubmed.ncbi.nlm.nih.gov/33477821/,10.3390/cells10010185,33477821,Beneficial Effects of Akkermansia muciniphila Are Not Associated with Major Changes in the Circulating Endocannabinoidome but Linked to Higher Mono-Palmitoyl-Glycerol Levels as New PPARα Agonists.,2021,Cells,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:32698959,literature,PubMed,32698959,https://pubmed.ncbi.nlm.nih.gov/32698959/,10.1016/j.clnu.2020.05.025,32698959,Acute and chronic improvement in postprandial glucose metabolism by a diet resembling the traditional Mediterranean dietary pattern: Can SCFAs play a role?,2021,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
